year,week,lon,lat,gear,effort,taxon,tax_code,landings,length_class,filename,quarterx,countryx
2013,NA,-5.5,48.75,BT2,NA,Haddock,HAD,0.025,O15M,DCF_landings,2,ENG
2013,NA,-5.5,48.75,BT2,NA,Haddock,HAD,0.0878,O15M,DCF_landings,3,ENG
2013,NA,-5.5,48.75,BT2,NA,Haddock,HAD,0.0908,O15M,DCF_landings,4,ENG
2013,NA,-7.5,49.25,BT2,NA,Haddock,HAD,0.0887,O15M,DCF_landings,2,ENG
2013,NA,-7.5,49.25,BT2,NA,Haddock,HAD,0.5204,O15M,DCF_landings,3,ENG
2013,NA,-7.5,49.25,BT2,NA,Haddock,HAD,0.3884,O15M,DCF_landings,4,ENG
2013,NA,-6.5,49.25,BT2,NA,Haddock,HAD,3.4286,O15M,DCF_landings,1,ENG
2013,NA,-6.5,49.25,BT2,NA,Haddock,HAD,6.1696,O15M,DCF_landings,2,ENG
2013,NA,-6.5,49.25,BT2,NA,Haddock,HAD,10.5558,O15M,DCF_landings,3,ENG
2013,NA,-6.5,49.25,BT2,NA,Haddock,HAD,3.3509,O15M,DCF_landings,4,ENG
2013,NA,-5.5,49.25,BT2,NA,Haddock,HAD,8.2701,O15M,DCF_landings,1,ENG
2013,NA,-5.5,49.25,BT2,NA,Haddock,HAD,0.5996,O15M,DCF_landings,2,ENG
2013,NA,-5.5,49.25,BT2,NA,Haddock,HAD,4.3129,O15M,DCF_landings,3,ENG
2013,NA,-5.5,49.25,BT2,NA,Haddock,HAD,1.5764,O15M,DCF_landings,4,ENG
2013,NA,-7.5,49.75,BT2,NA,Haddock,HAD,0.1151,O15M,DCF_landings,2,ENG
2013,NA,-7.5,49.75,BT2,NA,Haddock,HAD,0.3099,O15M,DCF_landings,3,ENG
2013,NA,-6.5,49.75,BT2,NA,Haddock,HAD,0.1078,O15M,DCF_landings,1,ENG
2013,NA,-6.5,49.75,BT2,NA,Haddock,HAD,3.5871,O15M,DCF_landings,2,ENG
2013,NA,-6.5,49.75,BT2,NA,Haddock,HAD,2.5018,O15M,DCF_landings,3,ENG
2013,NA,-6.5,49.75,BT2,NA,Haddock,HAD,0.2226,O15M,DCF_landings,4,ENG
2013,NA,-5.5,49.75,BT2,NA,Haddock,HAD,1.7659,O15M,DCF_landings,1,ENG
2013,NA,-5.5,49.75,BT2,NA,Haddock,HAD,0.025,O15M,DCF_landings,1,BEL
2013,NA,-5.5,49.75,BT2,NA,Haddock,HAD,0.991,O15M,DCF_landings,2,ENG
2013,NA,-5.5,49.75,BT2,NA,Haddock,HAD,0.5,O15M,DCF_landings,2,BEL
2013,NA,-5.5,49.75,BT2,NA,Haddock,HAD,0.5034,O15M,DCF_landings,3,ENG
2013,NA,-5.5,49.75,BT2,NA,Haddock,HAD,0.4104,O15M,DCF_landings,4,ENG
2013,NA,-7.5,50.25,BT2,NA,Haddock,HAD,0.094,O15M,DCF_landings,1,BEL
2013,NA,-7.5,50.25,BT2,NA,Haddock,HAD,0.0334,O15M,DCF_landings,2,ENG
2013,NA,-7.5,50.25,BT2,NA,Haddock,HAD,0.0573,O15M,DCF_landings,3,ENG
2013,NA,-6.5,50.25,BT2,NA,Haddock,HAD,1.3169,O15M,DCF_landings,1,ENG
2013,NA,-6.5,50.25,BT2,NA,Haddock,HAD,2.619,O15M,DCF_landings,1,BEL
2013,NA,-6.5,50.25,BT2,NA,Haddock,HAD,0.5227,O15M,DCF_landings,2,ENG
2013,NA,-6.5,50.25,BT2,NA,Haddock,HAD,0.71,O15M,DCF_landings,2,BEL
2013,NA,-6.5,50.25,BT2,NA,Haddock,HAD,2.4603,O15M,DCF_landings,3,ENG
2013,NA,-6.5,50.25,BT2,NA,Haddock,HAD,1.0831,O15M,DCF_landings,4,ENG
2013,NA,-6.5,50.25,BT2,NA,Haddock,HAD,0.008,O15M,DCF_landings,4,BEL
2013,NA,-5.5,50.25,BT2,NA,Haddock,HAD,1.822,O15M,DCF_landings,1,ENG
2013,NA,-5.5,50.25,BT2,NA,Haddock,HAD,2.638,O15M,DCF_landings,1,BEL
2013,NA,-5.5,50.25,BT2,NA,Haddock,HAD,2.2203,O15M,DCF_landings,2,ENG
2013,NA,-5.5,50.25,BT2,NA,Haddock,HAD,0.288,O15M,DCF_landings,2,BEL
2013,NA,-5.5,50.25,BT2,NA,Haddock,HAD,1.3959,O15M,DCF_landings,3,ENG
2013,NA,-5.5,50.25,BT2,NA,Haddock,HAD,0.5072,O15M,DCF_landings,4,ENG
2013,NA,-6.5,50.75,BT2,NA,Haddock,HAD,2.4451,O15M,DCF_landings,1,ENG
2013,NA,-6.5,50.75,BT2,NA,Haddock,HAD,6.241,O15M,DCF_landings,1,BEL
2013,NA,-6.5,50.75,BT2,NA,Haddock,HAD,0.8032,O15M,DCF_landings,2,ENG
2013,NA,-6.5,50.75,BT2,NA,Haddock,HAD,0.467,O15M,DCF_landings,2,BEL
2013,NA,-6.5,50.75,BT2,NA,Haddock,HAD,2.4982,O15M,DCF_landings,3,ENG
2013,NA,-6.5,50.75,BT2,NA,Haddock,HAD,0.57,O15M,DCF_landings,3,BEL
2013,NA,-6.5,50.75,BT2,NA,Haddock,HAD,1.4017,O15M,DCF_landings,4,ENG
2013,NA,-6.5,50.75,BT2,NA,Haddock,HAD,1.645,O15M,DCF_landings,4,BEL
2013,NA,-5.5,50.75,BT2,NA,Haddock,HAD,2.3503,O15M,DCF_landings,1,ENG
2013,NA,-5.5,50.75,BT2,NA,Haddock,HAD,15.666,O15M,DCF_landings,1,BEL
2013,NA,-5.5,50.75,BT2,NA,Haddock,HAD,10.7881,O15M,DCF_landings,2,ENG
2013,NA,-5.5,50.75,BT2,NA,Haddock,HAD,22.444,O15M,DCF_landings,2,BEL
2013,NA,-5.5,50.75,BT2,NA,Haddock,HAD,7.8396,O15M,DCF_landings,3,ENG
2013,NA,-5.5,50.75,BT2,NA,Haddock,HAD,5.409,O15M,DCF_landings,3,BEL
2013,NA,-5.5,50.75,BT2,NA,Haddock,HAD,3.7836,O15M,DCF_landings,4,ENG
2013,NA,-5.5,50.75,BT2,NA,Haddock,HAD,4.357,O15M,DCF_landings,4,BEL
2013,NA,-6.5,51.25,BT2,NA,Haddock,HAD,0.1178,O15M,DCF_landings,1,ENG
2013,NA,-6.5,51.25,BT2,NA,Haddock,HAD,0.249,O15M,DCF_landings,1,BEL
2013,NA,-6.5,51.25,BT2,NA,Haddock,HAD,0.999,O15M,DCF_landings,2,BEL
2013,NA,-5.5,51.25,BT2,NA,Haddock,HAD,4.245,O15M,DCF_landings,1,BEL
2013,NA,-5.5,51.25,BT2,NA,Haddock,HAD,0.0323,O15M,DCF_landings,2,ENG
2013,NA,-5.5,51.25,BT2,NA,Haddock,HAD,9.974,O15M,DCF_landings,2,BEL
2013,NA,-5.5,51.25,BT2,NA,Haddock,HAD,0.0004,O15M,DCF_landings,3,ENG
2013,NA,-5.5,51.25,BT2,NA,Haddock,HAD,12.337,O15M,DCF_landings,3,BEL
2013,NA,-5.5,51.25,BT2,NA,Haddock,HAD,7.912,O15M,DCF_landings,4,BEL
2013,NA,-7.5,51.75,BT2,NA,Haddock,HAD,0.311,O15M,DCF_landings,2,BEL
2013,NA,-6.5,51.75,BT2,NA,Haddock,HAD,1.791,O15M,DCF_landings,1,BEL
2013,NA,-6.5,51.75,BT2,NA,Haddock,HAD,9.053,O15M,DCF_landings,2,BEL
2013,NA,-6.5,51.75,BT2,NA,Haddock,HAD,3.09,O15M,DCF_landings,3,BEL
2013,NA,-6.5,51.75,BT2,NA,Haddock,HAD,1.508,O15M,DCF_landings,4,BEL
2013,NA,-5.5,51.75,BT2,NA,Haddock,HAD,0.807,O15M,DCF_landings,1,BEL
2013,NA,-5.5,51.75,BT2,NA,Haddock,HAD,0.0421,O15M,DCF_landings,2,ENG
2013,NA,-5.5,51.75,BT2,NA,Haddock,HAD,0.587,O15M,DCF_landings,2,BEL
2013,NA,-5.5,51.75,BT2,NA,Haddock,HAD,0.0004,O15M,DCF_landings,3,ENG
2013,NA,-5.5,51.75,BT2,NA,Haddock,HAD,2.223,O15M,DCF_landings,3,BEL
2013,NA,-5.5,51.75,BT2,NA,Haddock,HAD,0.309,O15M,DCF_landings,4,BEL
2014,NA,-7.5,48.25,BT2,NA,Haddock,HAD,0.0655,O15M,DCF_landings,2,ENG
2014,NA,-6.5,48.25,BT2,NA,Haddock,HAD,0.4827,O15M,DCF_landings,1,ENG
2014,NA,-6.5,48.25,BT2,NA,Haddock,HAD,0.0729,O15M,DCF_landings,2,ENG
2014,NA,-7.5,48.75,BT2,NA,Haddock,HAD,1.6278,O15M,DCF_landings,1,ENG
2014,NA,-7.5,48.75,BT2,NA,Haddock,HAD,1.0067,O15M,DCF_landings,2,ENG
2014,NA,-7.5,48.75,BT2,NA,Haddock,HAD,0.0805,O15M,DCF_landings,3,ENG
2014,NA,-7.5,48.75,BT2,NA,Haddock,HAD,0.0708,O15M,DCF_landings,4,ENG
2014,NA,-6.5,48.75,BT2,NA,Haddock,HAD,10.6447,O15M,DCF_landings,1,ENG
2014,NA,-6.5,48.75,BT2,NA,Haddock,HAD,0.6515,O15M,DCF_landings,2,ENG
2014,NA,-6.5,48.75,BT2,NA,Haddock,HAD,0.7956,O15M,DCF_landings,3,ENG
2014,NA,-6.5,48.75,BT2,NA,Haddock,HAD,0.7689,O15M,DCF_landings,4,ENG
2014,NA,-5.5,48.75,BT2,NA,Haddock,HAD,0.3436,O15M,DCF_landings,1,ENG
2014,NA,-5.5,48.75,BT2,NA,Haddock,HAD,0.1401,O15M,DCF_landings,2,ENG
2014,NA,-5.5,48.75,BT2,NA,Haddock,HAD,0.4182,O15M,DCF_landings,3,ENG
2014,NA,-5.5,48.75,BT2,NA,Haddock,HAD,0.001,O15M,DCF_landings,4,ENG
2014,NA,-7.5,49.25,BT2,NA,Haddock,HAD,0.0907,O15M,DCF_landings,2,ENG
2014,NA,-7.5,49.25,BT2,NA,Haddock,HAD,0.1433,O15M,DCF_landings,3,ENG
2014,NA,-7.5,49.25,BT2,NA,Haddock,HAD,0.0746,O15M,DCF_landings,4,ENG
2014,NA,-6.5,49.25,BT2,NA,Haddock,HAD,1.2165,O15M,DCF_landings,1,ENG
2014,NA,-6.5,49.25,BT2,NA,Haddock,HAD,2.8818,O15M,DCF_landings,2,ENG
2014,NA,-6.5,49.25,BT2,NA,Haddock,HAD,0.022,O15M,DCF_landings,2,BEL
2014,NA,-6.5,49.25,BT2,NA,Haddock,HAD,2.5319,O15M,DCF_landings,3,ENG
2014,NA,-6.5,49.25,BT2,NA,Haddock,HAD,2.5436,O15M,DCF_landings,4,ENG
2014,NA,-5.5,49.25,BT2,NA,Haddock,HAD,3.0567,O15M,DCF_landings,1,ENG
2014,NA,-5.5,49.25,BT2,NA,Haddock,HAD,0.081,O15M,DCF_landings,1,BEL
2014,NA,-5.5,49.25,BT2,NA,Haddock,HAD,1.2433,O15M,DCF_landings,2,ENG
2014,NA,-5.5,49.25,BT2,NA,Haddock,HAD,1.2685,O15M,DCF_landings,3,ENG
2014,NA,-5.5,49.25,BT2,NA,Haddock,HAD,3.5688,O15M,DCF_landings,4,ENG
2014,NA,-7.5,49.75,BT2,NA,Haddock,HAD,0.002,O15M,DCF_landings,1,BEL
2014,NA,-7.5,49.75,BT2,NA,Haddock,HAD,0.02,O15M,DCF_landings,2,ENG
2014,NA,-7.5,49.75,BT2,NA,Haddock,HAD,0.124,O15M,DCF_landings,2,BEL
2014,NA,-6.5,49.75,BT2,NA,Haddock,HAD,0.2176,O15M,DCF_landings,1,ENG
2014,NA,-6.5,49.75,BT2,NA,Haddock,HAD,1.5551,O15M,DCF_landings,2,ENG
2014,NA,-6.5,49.75,BT2,NA,Haddock,HAD,0.029,O15M,DCF_landings,2,BEL
2014,NA,-6.5,49.75,BT2,NA,Haddock,HAD,0.6333,O15M,DCF_landings,3,ENG
2014,NA,-6.5,49.75,BT2,NA,Haddock,HAD,0.3782,O15M,DCF_landings,4,ENG
2014,NA,-5.5,49.75,BT2,NA,Haddock,HAD,1.6177,O15M,DCF_landings,1,ENG
2014,NA,-5.5,49.75,BT2,NA,Haddock,HAD,0.081,O15M,DCF_landings,1,BEL
2014,NA,-5.5,49.75,BT2,NA,Haddock,HAD,1.3002,O15M,DCF_landings,2,ENG
2014,NA,-5.5,49.75,BT2,NA,Haddock,HAD,1.8292,O15M,DCF_landings,3,ENG
2014,NA,-5.5,49.75,BT2,NA,Haddock,HAD,1.8407,O15M,DCF_landings,4,ENG
2014,NA,-7.5,50.25,BT2,NA,Haddock,HAD,0.0087,O15M,DCF_landings,2,ENG
2014,NA,-6.5,50.25,BT2,NA,Haddock,HAD,0.5616,O15M,DCF_landings,1,ENG
2014,NA,-6.5,50.25,BT2,NA,Haddock,HAD,1.4747,O15M,DCF_landings,2,ENG
2014,NA,-6.5,50.25,BT2,NA,Haddock,HAD,0.023,O15M,DCF_landings,2,BEL
2014,NA,-6.5,50.25,BT2,NA,Haddock,HAD,0.1888,O15M,DCF_landings,3,ENG
2014,NA,-6.5,50.25,BT2,NA,Haddock,HAD,0.2198,O15M,DCF_landings,4,ENG
2014,NA,-5.5,50.25,BT2,NA,Haddock,HAD,6.0435,O15M,DCF_landings,1,ENG
2014,NA,-5.5,50.25,BT2,NA,Haddock,HAD,6.019,O15M,DCF_landings,1,BEL
2014,NA,-5.5,50.25,BT2,NA,Haddock,HAD,1.9853,O15M,DCF_landings,2,ENG
2014,NA,-5.5,50.25,BT2,NA,Haddock,HAD,2.473,O15M,DCF_landings,2,BEL
2014,NA,-5.5,50.25,BT2,NA,Haddock,HAD,0.1563,O15M,DCF_landings,4,ENG
2014,NA,-6.5,50.75,BT2,NA,Haddock,HAD,1.7903,O15M,DCF_landings,1,ENG
2014,NA,-6.5,50.75,BT2,NA,Haddock,HAD,0.618,O15M,DCF_landings,1,BEL
2014,NA,-6.5,50.75,BT2,NA,Haddock,HAD,0.4594,O15M,DCF_landings,2,ENG
2014,NA,-6.5,50.75,BT2,NA,Haddock,HAD,0.393,O15M,DCF_landings,2,BEL
2014,NA,-6.5,50.75,BT2,NA,Haddock,HAD,0.0755,O15M,DCF_landings,3,ENG
2014,NA,-6.5,50.75,BT2,NA,Haddock,HAD,0.7014,O15M,DCF_landings,4,ENG
2014,NA,-5.5,50.75,BT2,NA,Haddock,HAD,1.6154,O15M,DCF_landings,1,ENG
2014,NA,-5.5,50.75,BT2,NA,Haddock,HAD,19.858,O15M,DCF_landings,1,BEL
2014,NA,-5.5,50.75,BT2,NA,Haddock,HAD,5.014,O15M,DCF_landings,2,ENG
2014,NA,-5.5,50.75,BT2,NA,Haddock,HAD,27.611,O15M,DCF_landings,2,BEL
2014,NA,-5.5,50.75,BT2,NA,Haddock,HAD,0.889,O15M,DCF_landings,3,BEL
2014,NA,-5.5,50.75,BT2,NA,Haddock,HAD,0.049,O15M,DCF_landings,4,BEL
2014,NA,-6.5,51.25,BT2,NA,Haddock,HAD,0.271,O15M,DCF_landings,1,BEL
2014,NA,-6.5,51.25,BT2,NA,Haddock,HAD,0.167,O15M,DCF_landings,2,BEL
2014,NA,-6.5,51.25,BT2,NA,Haddock,HAD,0.0328,O15M,DCF_landings,3,ENG
2014,NA,-6.5,51.25,BT2,NA,Haddock,HAD,0.002,O15M,DCF_landings,4,BEL
2014,NA,-5.5,51.25,BT2,NA,Haddock,HAD,2.232,O15M,DCF_landings,1,BEL
2014,NA,-5.5,51.25,BT2,NA,Haddock,HAD,6.633,O15M,DCF_landings,2,BEL
2014,NA,-5.5,51.25,BT2,NA,Haddock,HAD,1.904,O15M,DCF_landings,3,BEL
2014,NA,-5.5,51.25,BT2,NA,Haddock,HAD,0.009,O15M,DCF_landings,4,BEL
2014,NA,-7.5,51.75,BT2,NA,Haddock,HAD,0.331,O15M,DCF_landings,2,BEL
2014,NA,-6.5,51.75,BT2,NA,Haddock,HAD,0.129,O15M,DCF_landings,1,BEL
2014,NA,-6.5,51.75,BT2,NA,Haddock,HAD,3.568,O15M,DCF_landings,2,BEL
2014,NA,-6.5,51.75,BT2,NA,Haddock,HAD,0.163,O15M,DCF_landings,3,BEL
2014,NA,-6.5,51.75,BT2,NA,Haddock,HAD,0.001,O15M,DCF_landings,4,BEL
2014,NA,-5.5,51.75,BT2,NA,Haddock,HAD,0.115,O15M,DCF_landings,1,BEL
2014,NA,-5.5,51.75,BT2,NA,Haddock,HAD,0.0117,O15M,DCF_landings,2,ENG
2014,NA,-5.5,51.75,BT2,NA,Haddock,HAD,0.107,O15M,DCF_landings,2,BEL
2014,NA,-5.5,51.75,BT2,NA,Haddock,HAD,0.0158,O15M,DCF_landings,3,ENG
2006,NA,-5.5,48.75,DREDGE,NA,Haddock,HAD,0.0004,O15M,DCF_landings,3,ENG
2006,NA,-5.5,49.75,DREDGE,NA,Haddock,HAD,0.0002,O15M,DCF_landings,3,ENG
2009,NA,-6.5,49.75,DREDGE,NA,Haddock,HAD,0.0011,O15M,DCF_landings,2,SCO
2009,NA,-5.5,49.75,DREDGE,NA,Haddock,HAD,0.0006,O15M,DCF_landings,2,SCO
2012,NA,-5.5,49.75,DREDGE,NA,Haddock,HAD,0.0007,O15M,DCF_landings,3,ENG
2006,NA,-6.5,49.25,GN1,NA,Haddock,HAD,0.3438,O15M,DCF_landings,1,ENG
2006,NA,-6.5,49.25,GN1,NA,Haddock,HAD,0.7321,O15M,DCF_landings,2,ENG
2006,NA,-6.5,49.25,GN1,NA,Haddock,HAD,0.073,O15M,DCF_landings,3,ENG
2006,NA,-5.5,49.25,GN1,NA,Haddock,HAD,0.2967,O15M,DCF_landings,1,ENG
2006,NA,-5.5,49.25,GN1,NA,Haddock,HAD,0.0689,O15M,DCF_landings,2,ENG
2006,NA,-9.5,49.75,GN1,NA,Haddock,HAD,0.0032,O15M,DCF_landings,4,ENG
2006,NA,-7.5,49.75,GN1,NA,Haddock,HAD,0.0922,O15M,DCF_landings,2,ENG
2006,NA,-7.5,49.75,GN1,NA,Haddock,HAD,0.0928,O15M,DCF_landings,3,ENG
2006,NA,-7.5,49.75,GN1,NA,Haddock,HAD,0.0075,O15M,DCF_landings,4,ENG
2006,NA,-6.5,49.75,GN1,NA,Haddock,HAD,0.1525,O15M,DCF_landings,1,ENG
2006,NA,-6.5,49.75,GN1,NA,Haddock,HAD,1.7357,O15M,DCF_landings,2,ENG
2006,NA,-6.5,49.75,GN1,NA,Haddock,HAD,0.0556,O15M,DCF_landings,3,ENG
2006,NA,-6.5,49.75,GN1,NA,Haddock,HAD,0.0262,O15M,DCF_landings,4,ENG
2006,NA,-5.5,49.75,GN1,NA,Haddock,HAD,0.0824,O15M,DCF_landings,1,ENG
2006,NA,-5.5,49.75,GN1,NA,Haddock,HAD,0.0718,O15M,DCF_landings,2,ENG
2006,NA,-5.5,49.75,GN1,NA,Haddock,HAD,0.0245,O15M,DCF_landings,3,ENG
2006,NA,-5.5,49.75,GN1,NA,Haddock,HAD,0.9511,O15M,DCF_landings,4,ENG
2006,NA,-10.5,50.25,GN1,NA,Haddock,HAD,0.2618,O15M,DCF_landings,2,ENG
2006,NA,-9.5,50.25,GN1,NA,Haddock,HAD,0.8725,O15M,DCF_landings,1,ENG
2006,NA,-9.5,50.25,GN1,NA,Haddock,HAD,0.0786,O15M,DCF_landings,2,ENG
2006,NA,-8.5,50.25,GN1,NA,Haddock,HAD,0.0421,O15M,DCF_landings,1,ENG
2006,NA,-8.5,50.25,GN1,NA,Haddock,HAD,0.4511,O15M,DCF_landings,2,ENG
2006,NA,-8.5,50.25,GN1,NA,Haddock,HAD,0.2275,O15M,DCF_landings,3,ENG
2006,NA,-8.5,50.25,GN1,NA,Haddock,HAD,0.0357,O15M,DCF_landings,4,ENG
2006,NA,-7.5,50.25,GN1,NA,Haddock,HAD,1.5171,O15M,DCF_landings,1,ENG
2006,NA,-7.5,50.25,GN1,NA,Haddock,HAD,0.175,O15M,DCF_landings,2,ENG
2006,NA,-7.5,50.25,GN1,NA,Haddock,HAD,1.2299,O15M,DCF_landings,3,ENG
2006,NA,-7.5,50.25,GN1,NA,Haddock,HAD,1.2628,O15M,DCF_landings,4,ENG
2006,NA,-6.5,50.25,GN1,NA,Haddock,HAD,6.0433,O15M,DCF_landings,1,ENG
2006,NA,-6.5,50.25,GN1,NA,Haddock,HAD,0.6226,O15M,DCF_landings,2,ENG
2006,NA,-6.5,50.25,GN1,NA,Haddock,HAD,0.7044,O15M,DCF_landings,3,ENG
2006,NA,-6.5,50.25,GN1,NA,Haddock,HAD,1.0911,O15M,DCF_landings,4,ENG
2006,NA,-5.5,50.25,GN1,NA,Haddock,HAD,0.0483,O15M,DCF_landings,2,ENG
2006,NA,-5.5,50.25,GN1,NA,Haddock,HAD,0.0046,O15M,DCF_landings,4,ENG
2006,NA,-10.5,50.75,GN1,NA,Haddock,HAD,0.0458,O15M,DCF_landings,2,ENG
2006,NA,-9.5,50.75,GN1,NA,Haddock,HAD,3.0802,O15M,DCF_landings,1,ENG
2006,NA,-9.5,50.75,GN1,NA,Haddock,HAD,0.0009,O15M,DCF_landings,2,ENG
2006,NA,-9.5,50.75,GN1,NA,Haddock,HAD,0.0011,O15M,DCF_landings,4,ENG
2006,NA,-8.5,50.75,GN1,NA,Haddock,HAD,0.0812,O15M,DCF_landings,2,ENG
2006,NA,-8.5,50.75,GN1,NA,Haddock,HAD,0.0212,O15M,DCF_landings,3,ENG
2006,NA,-8.5,50.75,GN1,NA,Haddock,HAD,0.0012,O15M,DCF_landings,4,ENG
2006,NA,-7.5,50.75,GN1,NA,Haddock,HAD,0.0018,O15M,DCF_landings,2,ENG
2006,NA,-7.5,50.75,GN1,NA,Haddock,HAD,0.0348,O15M,DCF_landings,3,ENG
2006,NA,-7.5,50.75,GN1,NA,Haddock,HAD,0.1465,O15M,DCF_landings,4,ENG
2006,NA,-6.5,50.75,GN1,NA,Haddock,HAD,7.2444,O15M,DCF_landings,1,ENG
2006,NA,-6.5,50.75,GN1,NA,Haddock,HAD,0.3073,O15M,DCF_landings,2,ENG
2006,NA,-6.5,50.75,GN1,NA,Haddock,HAD,6.2114,O15M,DCF_landings,3,ENG
2006,NA,-6.5,50.75,GN1,NA,Haddock,HAD,4.752,O15M,DCF_landings,4,ENG
2006,NA,-5.5,50.75,GN1,NA,Haddock,HAD,0.2111,O15M,DCF_landings,1,ENG
2006,NA,-5.5,50.75,GN1,NA,Haddock,HAD,0.0443,O15M,DCF_landings,4,ENG
2006,NA,-9.5,51.25,GN1,NA,Haddock,HAD,0.0016,O15M,DCF_landings,2,ENG
2006,NA,-8.5,51.25,GN1,NA,Haddock,HAD,0.0658,O15M,DCF_landings,2,ENG
2006,NA,-7.5,51.25,GN1,NA,Haddock,HAD,4.5998,O15M,DCF_landings,1,ENG
2006,NA,-7.5,51.25,GN1,NA,Haddock,HAD,0.006,O15M,DCF_landings,2,ENG
2006,NA,-7.5,51.25,GN1,NA,Haddock,HAD,0.2233,O15M,DCF_landings,3,ENG
2006,NA,-6.5,51.25,GN1,NA,Haddock,HAD,0.2331,O15M,DCF_landings,1,ENG
2006,NA,-6.5,51.25,GN1,NA,Haddock,HAD,1.3314,O15M,DCF_landings,4,ENG
2006,NA,-11.5,52.75,GN1,NA,Haddock,HAD,0.0161,O15M,DCF_landings,3,ENG
2007,NA,-8.5,48.25,GN1,NA,Haddock,HAD,0.002,O15M,DCF_landings,3,ENG
2007,NA,-7.5,48.25,GN1,NA,Haddock,HAD,0.0012,O15M,DCF_landings,2,ENG
2007,NA,-6.5,48.25,GN1,NA,Haddock,HAD,0.0018,O15M,DCF_landings,2,ENG
2007,NA,-5.5,48.25,GN1,NA,Haddock,HAD,0.0012,O15M,DCF_landings,2,ENG
2007,NA,-7.5,48.75,GN1,NA,Haddock,HAD,0.0108,O15M,DCF_landings,4,ENG
2007,NA,-8.5,49.25,GN1,NA,Haddock,HAD,0.0059,O15M,DCF_landings,2,ENG
2007,NA,-7.5,49.25,GN1,NA,Haddock,HAD,0.0054,O15M,DCF_landings,2,ENG
2007,NA,-6.5,49.25,GN1,NA,Haddock,HAD,0.4905,O15M,DCF_landings,1,ENG
2007,NA,-6.5,49.25,GN1,NA,Haddock,HAD,0.0803,O15M,DCF_landings,2,ENG
2007,NA,-6.5,49.25,GN1,NA,Haddock,HAD,0.0484,O15M,DCF_landings,3,ENG
2007,NA,-6.5,49.25,GN1,NA,Haddock,HAD,0.0126,O15M,DCF_landings,4,ENG
2007,NA,-5.5,49.25,GN1,NA,Haddock,HAD,0.9562,O15M,DCF_landings,1,ENG
2007,NA,-5.5,49.25,GN1,NA,Haddock,HAD,0.0031,O15M,DCF_landings,2,ENG
2007,NA,-5.5,49.25,GN1,NA,Haddock,HAD,0.0128,O15M,DCF_landings,4,ENG
2007,NA,-8.5,49.75,GN1,NA,Haddock,HAD,0.0148,O15M,DCF_landings,1,ENG
2007,NA,-8.5,49.75,GN1,NA,Haddock,HAD,0.0096,O15M,DCF_landings,2,ENG
2007,NA,-8.5,49.75,GN1,NA,Haddock,HAD,0.0056,O15M,DCF_landings,3,ENG
2007,NA,-7.5,49.75,GN1,NA,Haddock,HAD,0.0316,O15M,DCF_landings,2,ENG
2007,NA,-7.5,49.75,GN1,NA,Haddock,HAD,0.1072,O15M,DCF_landings,3,ENG
2007,NA,-7.5,49.75,GN1,NA,Haddock,HAD,0.0664,O15M,DCF_landings,4,ENG
2007,NA,-6.5,49.75,GN1,NA,Haddock,HAD,0.0393,O15M,DCF_landings,1,ENG
2007,NA,-6.5,49.75,GN1,NA,Haddock,HAD,0.5726,O15M,DCF_landings,2,ENG
2007,NA,-6.5,49.75,GN1,NA,Haddock,HAD,0.5288,O15M,DCF_landings,3,ENG
2007,NA,-6.5,49.75,GN1,NA,Haddock,HAD,0.0064,O15M,DCF_landings,4,ENG
2007,NA,-5.5,49.75,GN1,NA,Haddock,HAD,0.2193,O15M,DCF_landings,1,ENG
2007,NA,-5.5,49.75,GN1,NA,Haddock,HAD,0.0076,O15M,DCF_landings,2,ENG
2007,NA,-5.5,49.75,GN1,NA,Haddock,HAD,0.0021,O15M,DCF_landings,3,ENG
2007,NA,-5.5,49.75,GN1,NA,Haddock,HAD,0.1118,O15M,DCF_landings,4,ENG
2007,NA,-10.5,50.25,GN1,NA,Haddock,HAD,0.0807,O15M,DCF_landings,2,ENG
2007,NA,-9.5,50.25,GN1,NA,Haddock,HAD,1.0087,O15M,DCF_landings,1,ENG
2007,NA,-9.5,50.25,GN1,NA,Haddock,HAD,0.3866,O15M,DCF_landings,2,ENG
2007,NA,-8.5,50.25,GN1,NA,Haddock,HAD,0.0295,O15M,DCF_landings,2,ENG
2007,NA,-8.5,50.25,GN1,NA,Haddock,HAD,0.1186,O15M,DCF_landings,3,ENG
2007,NA,-8.5,50.25,GN1,NA,Haddock,HAD,0.0921,O15M,DCF_landings,4,ENG
2007,NA,-7.5,50.25,GN1,NA,Haddock,HAD,0.4554,O15M,DCF_landings,1,ENG
2007,NA,-7.5,50.25,GN1,NA,Haddock,HAD,0.2198,O15M,DCF_landings,2,ENG
2007,NA,-7.5,50.25,GN1,NA,Haddock,HAD,0.1723,O15M,DCF_landings,3,ENG
2007,NA,-7.5,50.25,GN1,NA,Haddock,HAD,2.5644,O15M,DCF_landings,4,ENG
2007,NA,-6.5,50.25,GN1,NA,Haddock,HAD,1.7049,O15M,DCF_landings,1,ENG
2007,NA,-6.5,50.25,GN1,NA,Haddock,HAD,0.713,O15M,DCF_landings,2,ENG
2007,NA,-6.5,50.25,GN1,NA,Haddock,HAD,0.3816,O15M,DCF_landings,3,ENG
2007,NA,-6.5,50.25,GN1,NA,Haddock,HAD,1.3178,O15M,DCF_landings,4,ENG
